201709;3770100.14
201707;4167591.444
201714;4029177.871
201717;4121266.714
201705;3489235.195
201712;4024204.086
201708;3650176.09
201706;3504004.709
201715;3987573.612
201703;3133152.04
201710;3833308.562
201713;3838855.113
201702;3265607.243
201711;4158012.03
201701;2994616.134
201716;4183237.348
201718;4349255.003
201704;3299681.419
